date,link,situation,temperature,wind
2019年12月23日,http://www.tianqihoubao.com/lishi/xian/20191223.html,阴/多云,5℃/-1℃,东北风1-2级/东北风1-2级
2019年12月24日,http://www.tianqihoubao.com/lishi/xian/20191224.html,多云/阴,4℃/0℃,东北风1-2级/东北风1-2级
2019年12月25日,http://www.tianqihoubao.com/lishi/xian/20191225.html,小雨/多云,4℃/-2℃,西风3-4级/西风3-4级
2019年12月26日,http://www.tianqihoubao.com/lishi/xian/20191226.html,多云/晴,7℃/-4℃,西南风1-2级/西南风1-2级
2019年12月27日,http://www.tianqihoubao.com/lishi/xian/20191227.html,晴/多云,11℃/-3℃,西南风1-2级/西南风1-2级
2019年12月28日,http://www.tianqihoubao.com/lishi/xian/20191228.html,多云/晴,11℃/-2℃,东北风1-2级/东北风1-2级
2019年12月29日,http://www.tianqihoubao.com/lishi/xian/20191229.html,晴/晴,11℃/-3℃,西风1-2级/西风1-2级
2019年12月30日,http://www.tianqihoubao.com/lishi/xian/20191230.html,晴/多云,5℃/-2℃,东北风3-4级/东北风3-4级
2019年12月31日,http://www.tianqihoubao.com/lishi/xian/20191231.html,多云/多云,3℃/-3℃,东北风3-4级/东北风3-4级
2019年06月01日,http://www.tianqihoubao.com/lishi/xian/20190601.html,多云/晴,35℃/18℃,西风3-4级/西风3-4级
2019年06月02日,http://www.tianqihoubao.com/lishi/xian/20190602.html,多云/多云,37℃/18℃,西南风3-4级/西南风3-4级
2019年06月03日,http://www.tianqihoubao.com/lishi/xian/20190603.html,多云/多云,38℃/19℃,南风3-4级/南风3-4级
2019年06月04日,http://www.tianqihoubao.com/lishi/xian/20190604.html,阴/小雨,36℃/20℃,东风3-4级/东风3-4级
2019年06月05日,http://www.tianqihoubao.com/lishi/xian/20190605.html,中雨/阴,23℃/18℃,西南风1-2级/西南风1-2级
2019年06月06日,http://www.tianqihoubao.com/lishi/xian/20190606.html,多云/晴,32℃/17℃,北风1-2级/北风1-2级
2019年06月07日,http://www.tianqihoubao.com/lishi/xian/20190607.html,多云/多云,34℃/20℃,东风1-2级/东风1-2级
2019年06月08日,http://www.tianqihoubao.com/lishi/xian/20190608.html,阴/阴,34℃/18℃,东北风1-2级/东北风1-2级
2019年06月09日,http://www.tianqihoubao.com/lishi/xian/20190609.html,多云/晴,36℃/20℃,东北风1-2级/东北风1-2级
2019年06月10日,http://www.tianqihoubao.com/lishi/xian/20190610.html,多云/小雨,35℃/22℃,东南风3-4级/东南风3-4级
2019年06月11日,http://www.tianqihoubao.com/lishi/xian/20190611.html,阴/阴,31℃/21℃,南风3-4级/南风3-4级
2019年06月12日,http://www.tianqihoubao.com/lishi/xian/20190612.html,多云/晴,33℃/19℃,东北风1-2级/东北风1-2级
2019年06月13日,http://www.tianqihoubao.com/lishi/xian/20190613.html,晴/多云,35℃/20℃,东北风1-2级/东北风1-2级
2019年06月14日,http://www.tianqihoubao.com/lishi/xian/20190614.html,多云/阴,35℃/21℃,东南风3-4级/东南风3-4级
2019年06月15日,http://www.tianqihoubao.com/lishi/xian/20190615.html,小雨/多云,31℃/22℃,西南风3-4级/西南风3-4级
2019年06月16日,http://www.tianqihoubao.com/lishi/xian/20190616.html,多云/多云,33℃/22℃,东南风3-4级/东南风3-4级
2019年06月17日,http://www.tianqihoubao.com/lishi/xian/20190617.html,阴/阴,32℃/22℃,东北风3-4级/东北风3-4级
2019年06月18日,http://www.tianqihoubao.com/lishi/xian/20190618.html,多云/多云,33℃/23℃,南风3-4级/南风3-4级
2019年06月19日,http://www.tianqihoubao.com/lishi/xian/20190619.html,阴/小雨,28℃/20℃,东北风1-2级/东北风1-2级
2019年06月20日,http://www.tianqihoubao.com/lishi/xian/20190620.html,中雨/小雨,24℃/20℃,东北风1-2级/东北风1-2级
2019年06月21日,http://www.tianqihoubao.com/lishi/xian/20190621.html,中雨/阴,23℃/19℃,东北风3-4级/东北风3-4级
2019年06月22日,http://www.tianqihoubao.com/lishi/xian/20190622.html,小雨/多云,28℃/19℃,东北风3-4级/东北风3-4级
2019年06月23日,http://www.tianqihoubao.com/lishi/xian/20190623.html,多云/阴,32℃/21℃,东南风3-4级/东南风3-4级
2019年06月24日,http://www.tianqihoubao.com/lishi/xian/20190624.html,阴/多云,27℃/19℃,东南风1-2级/东南风1-2级
2019年06月25日,http://www.tianqihoubao.com/lishi/xian/20190625.html,多云/多云,31℃/21℃,东北风1-2级/东北风1-2级
2019年06月26日,http://www.tianqihoubao.com/lishi/xian/20190626.html,多云/小雨,32℃/21℃,东北风1-2级/东北风1-2级
2019年06月27日,http://www.tianqihoubao.com/lishi/xian/20190627.html,小雨/中雨,24℃/22℃,西风4-5级/西风4-5级
2019年06月28日,http://www.tianqihoubao.com/lishi/xian/20190628.html,小雨/阴,26℃/18℃,南风3-4级/南风3-4级
2019年06月29日,http://www.tianqihoubao.com/lishi/xian/20190629.html,多云/多云,31℃/18℃,西南风1-2级/西南风1-2级
2019年06月30日,http://www.tianqihoubao.com/lishi/xian/20190630.html,多云/晴,31℃/16℃,南风1-2级/南风1-2级
2019年05月01日,http://www.tianqihoubao.com/lishi/xian/20190501.html,多云/多云,26℃/13℃,东风3-4级/东风3-4级
2019年05月02日,http://www.tianqihoubao.com/lishi/xian/20190502.html,多云/多云,24℃/16℃,东风1-2级/东风1-2级
2019年05月03日,http://www.tianqihoubao.com/lishi/xian/20190503.html,小雨/阴,26℃/15℃,南风3-4级/南风3-4级
2019年05月04日,http://www.tianqihoubao.com/lishi/xian/20190504.html,多云/小雨,27℃/17℃,东北风1-2级/东北风1-2级
2019年05月05日,http://www.tianqihoubao.com/lishi/xian/20190505.html,小雨/小雨,20℃/14℃,东南风1-2级/东南风1-2级
2019年05月06日,http://www.tianqihoubao.com/lishi/xian/20190506.html,小雨/中雨,17℃/10℃,东南风3-4级/东南风3-4级
2019年05月07日,http://www.tianqihoubao.com/lishi/xian/20190507.html,小雨/多云,14℃/9℃,东风1-2级/东风1-2级
2019年05月08日,http://www.tianqihoubao.com/lishi/xian/20190508.html,雾/多云,22℃/10℃,西风3-4级/西风3-4级
2019年05月09日,http://www.tianqihoubao.com/lishi/xian/20190509.html,多云/晴,24℃/10℃,西风1-2级/西风1-2级
2019年05月10日,http://www.tianqihoubao.com/lishi/xian/20190510.html,多云/阴,27℃/15℃,西南风1-2级/西南风1-2级
2019年05月11日,http://www.tianqihoubao.com/lishi/xian/20190511.html,多云/阴,27℃/15℃,东风1-2级/东风1-2级
2019年05月12日,http://www.tianqihoubao.com/lishi/xian/20190512.html,阴/阴,21℃/11℃,西北风3-4级/西北风3-4级
2019年05月13日,http://www.tianqihoubao.com/lishi/xian/20190513.html,浮尘/阴,25℃/12℃,东风4-5级/东风4-5级
2019年05月14日,http://www.tianqihoubao.com/lishi/xian/20190514.html,多云/多云,23℃/14℃,西风1-2级/西风1-2级
2019年05月15日,http://www.tianqihoubao.com/lishi/xian/20190515.html,多云/多云,29℃/13℃,西南风1-2级/西南风1-2级
2019年05月16日,http://www.tianqihoubao.com/lishi/xian/20190516.html,多云/多云,29℃/17℃,南风1-2级/南风1-2级
2019年05月17日,http://www.tianqihoubao.com/lishi/xian/20190517.html,晴/阴,30℃/16℃,东风1-2级/东风1-2级
2019年05月18日,http://www.tianqihoubao.com/lishi/xian/20190518.html,小雨/小雨,26℃/16℃,东南风1-2级/东南风1-2级
2019年05月19日,http://www.tianqihoubao.com/lishi/xian/20190519.html,阴/阴,24℃/11℃,西北风3-4级/西北风3-4级
2019年05月20日,http://www.tianqihoubao.com/lishi/xian/20190520.html,多云/多云,25℃/12℃,东北风3-4级/东北风3-4级
2019年05月21日,http://www.tianqihoubao.com/lishi/xian/20190521.html,晴/晴,30℃/13℃,南风1-2级/南风1-2级
2019年05月22日,http://www.tianqihoubao.com/lishi/xian/20190522.html,晴/晴,33℃/15℃,西南风1-2级/西南风1-2级
2019年05月23日,http://www.tianqihoubao.com/lishi/xian/20190523.html,多云/多云,35℃/22℃,东南风4-5级/东南风4-5级
2019年05月24日,http://www.tianqihoubao.com/lishi/xian/20190524.html,多云/多云,36℃/20℃,西南风1-2级/西南风1-2级
2019年05月25日,http://www.tianqihoubao.com/lishi/xian/20190525.html,多云/多云,37℃/21℃,东南风1-2级/东南风1-2级
2019年05月26日,http://www.tianqihoubao.com/lishi/xian/20190526.html,晴/多云,33℃/18℃,北风4-5级/北风4-5级
2019年05月27日,http://www.tianqihoubao.com/lishi/xian/20190527.html,小雨/小雨,25℃/15℃,西风1-2级/西风1-2级
2019年05月28日,http://www.tianqihoubao.com/lishi/xian/20190528.html,小雨/多云,18℃/12℃,东北风1-2级/东北风1-2级
2019年05月29日,http://www.tianqihoubao.com/lishi/xian/20190529.html,多云/阴,24℃/15℃,西北风1-2级/西北风1-2级
2019年05月30日,http://www.tianqihoubao.com/lishi/xian/20190530.html,多云/多云,31℃/15℃,西风3-4级/西风3-4级
2019年05月31日,http://www.tianqihoubao.com/lishi/xian/20190531.html,多云/多云,30℃/15℃,东北风3-4级/东北风3-4级
2019年09月01日,http://www.tianqihoubao.com/lishi/xian/20190901.html,小雨/晴,26℃/17℃,东风1-2级/东风1-2级
2019年09月02日,http://www.tianqihoubao.com/lishi/xian/20190902.html,晴/晴,30℃/17℃,东风3-4级/东风3-4级
2019年09月03日,http://www.tianqihoubao.com/lishi/xian/20190903.html,多云/多云,29℃/19℃,东北风3-4级/东北风3-4级
2019年09月04日,http://www.tianqihoubao.com/lishi/xian/20190904.html,小雨/小雨,24℃/18℃,东北风1-2级/东北风1-2级
2019年09月05日,http://www.tianqihoubao.com/lishi/xian/20190905.html,多云/多云,29℃/20℃,东风1-2级/东风1-2级
2019年09月06日,http://www.tianqihoubao.com/lishi/xian/20190906.html,晴/晴,31℃/20℃,东风1-2级/东风1-2级
2019年09月07日,http://www.tianqihoubao.com/lishi/xian/20190907.html,晴/晴,31℃/20℃,东北风1-2级/东北风1-2级
2019年09月08日,http://www.tianqihoubao.com/lishi/xian/20190908.html,晴/多云,33℃/22℃,东北风3-4级/东北风3-4级
2019年09月09日,http://www.tianqihoubao.com/lishi/xian/20190909.html,小雨/大雨,31℃/20℃,东风1-2级/东风1-2级
2019年09月10日,http://www.tianqihoubao.com/lishi/xian/20190910.html,小雨/小雨,23℃/19℃,东北风1-2级/东北风1-2级
2019年09月11日,http://www.tianqihoubao.com/lishi/xian/20190911.html,小雨/小雨,26℃/20℃,东北风3-4级/东北风3-4级
2019年09月12日,http://www.tianqihoubao.com/lishi/xian/20190912.html,小雨/小雨,31℃/15℃,东风1-2级/东风1-2级
2019年09月13日,http://www.tianqihoubao.com/lishi/xian/20190913.html,小雨/小雨,20℃/13℃,西风3-4级/西风3-4级
2019年09月14日,http://www.tianqihoubao.com/lishi/xian/20190914.html,中雨/中雨,14℃/12℃,西南风1-2级/西南风1-2级
2019年09月15日,http://www.tianqihoubao.com/lishi/xian/20190915.html,小雨/小雨,16℃/13℃,西南风1-2级/西南风1-2级
2019年09月16日,http://www.tianqihoubao.com/lishi/xian/20190916.html,阴/中雨,21℃/14℃,东风1-2级/东风1-2级
2019年09月17日,http://www.tianqihoubao.com/lishi/xian/20190917.html,中雨/阴,19℃/13℃,西南风3-4级/西南风3-4级
2019年09月18日,http://www.tianqihoubao.com/lishi/xian/20190918.html,小雨/小雨,19℃/15℃,东南风3-4级/东南风3-4级
2019年09月19日,http://www.tianqihoubao.com/lishi/xian/20190919.html,小雨/阴,19℃/15℃,北风1-2级/北风1-2级
2019年09月20日,http://www.tianqihoubao.com/lishi/xian/20190920.html,阴/多云,24℃/13℃,西风1-2级/西风1-2级
2019年09月21日,http://www.tianqihoubao.com/lishi/xian/20190921.html,晴/晴,24℃/10℃,西南风1-2级/西南风1-2级
2019年09月22日,http://www.tianqihoubao.com/lishi/xian/20190922.html,晴/晴,27℃/13℃,东北风1-2级/东北风1-2级
2019年09月23日,http://www.tianqihoubao.com/lishi/xian/20190923.html,多云/阴,26℃/12℃,东北风1-2级/东北风1-2级
2019年09月24日,http://www.tianqihoubao.com/lishi/xian/20190924.html,阴/多云,26℃/11℃,西风1-2级/西风1-2级
2019年09月25日,http://www.tianqihoubao.com/lishi/xian/20190925.html,晴/晴,26℃/15℃,东风1-2级/东风1-2级
2019年09月26日,http://www.tianqihoubao.com/lishi/xian/20190926.html,晴/晴,26℃/15℃,东北风1-2级/东北风1-2级
2019年09月27日,http://www.tianqihoubao.com/lishi/xian/20190927.html,晴/晴,27℃/14℃,东风1-2级/东风1-2级
2019年09月28日,http://www.tianqihoubao.com/lishi/xian/20190928.html,晴/晴,27℃/15℃,东风1-2级/东风1-2级
2019年09月29日,http://www.tianqihoubao.com/lishi/xian/20190929.html,晴/晴,28℃/15℃,东北风1-2级/东北风1-2级
2019年09月30日,http://www.tianqihoubao.com/lishi/xian/20190930.html,晴/阴,31℃/16℃,东北风1-2级/东北风1-2级
2020年04月01日,http://www.tianqihoubao.com/lishi/xian/20200401.html,多云/小雨,17℃/8℃,东北风4-5级/东北风4-5级
2020年04月02日,http://www.tianqihoubao.com/lishi/xian/20200402.html,小雨/小雨,12℃/6℃,西南风1-2级/西南风1-2级
2020年04月03日,http://www.tianqihoubao.com/lishi/xian/20200403.html,阴/阴,15℃/7℃,东南风4-5级/东南风4-5级
2020年04月04日,http://www.tianqihoubao.com/lishi/xian/20200404.html,阴/阴,18℃/8℃,东风3-4级/东风3-4级
2020年04月05日,http://www.tianqihoubao.com/lishi/xian/20200405.html,阴/多云,20℃/8℃,东南风3-4级/东南风3-4级
2020年04月06日,http://www.tianqihoubao.com/lishi/xian/20200406.html,多云/阴,21℃/8℃,东风3-4级/东风3-4级
2020年04月07日,http://www.tianqihoubao.com/lishi/xian/20200407.html,阴/阴,23℃/9℃,南风3-4级/南风3-4级
2020年04月08日,http://www.tianqihoubao.com/lishi/xian/20200408.html,晴/晴,26℃/10℃,西南风3-4级/西南风3-4级
2020年04月09日,http://www.tianqihoubao.com/lishi/xian/20200409.html,阴/阴,26℃/8℃,东北风3-4级/东北风3-4级
2020年04月10日,http://www.tianqihoubao.com/lishi/xian/20200410.html,小雨/阴,14℃/6℃,东北风3-4级/东北风3-4级
2020年04月11日,http://www.tianqihoubao.com/lishi/xian/20200411.html,多云/晴,17℃/6℃,西风1-2级/西风1-2级
2020年04月12日,http://www.tianqihoubao.com/lishi/xian/20200412.html,晴/多云,21℃/7℃,西风1-2级/西风1-2级
2020年04月13日,http://www.tianqihoubao.com/lishi/xian/20200413.html,阴/阴,25℃/8℃,东南风1-2级/东南风1-2级
2020年04月14日,http://www.tianqihoubao.com/lishi/xian/20200414.html,小雨/晴,26℃/9℃,西南风1-2级/西南风1-2级
2020年04月15日,http://www.tianqihoubao.com/lishi/xian/20200415.html,多云/多云,28℃/10℃,东北风1-2级/东北风1-2级
2020年04月16日,http://www.tianqihoubao.com/lishi/xian/20200416.html,多云/多云,24℃/10℃,北风1-2级/北风1-2级
2020年04月17日,http://www.tianqihoubao.com/lishi/xian/20200417.html,多云/小雨,22℃/11℃,东北风3-4级/东北风3-4级
2020年04月18日,http://www.tianqihoubao.com/lishi/xian/20200418.html,小雨/多云,14℃/5℃,东北风3-4级/东北风3-4级
2020年04月19日,http://www.tianqihoubao.com/lishi/xian/20200419.html,多云/阴,24℃/13℃,东风1-2级/东风1-2级
2020年04月20日,http://www.tianqihoubao.com/lishi/xian/20200420.html,阴/阴,19℃/9℃,东北风1-2级/东北风1-2级
2020年04月21日,http://www.tianqihoubao.com/lishi/xian/20200421.html,阴/阴,18℃/5℃,东北风3-4级/东北风3-4级
2020年04月22日,http://www.tianqihoubao.com/lishi/xian/20200422.html,阴/阴,20℃/9℃,东北风3-4级/东北风3-4级
2020年04月23日,http://www.tianqihoubao.com/lishi/xian/20200423.html,多云/晴,22℃/5℃,东北风1-2级/东北风1-2级
2020年04月24日,http://www.tianqihoubao.com/lishi/xian/20200424.html,晴/多云,24℃/10℃,西风3-4级/西风3-4级
2020年04月25日,http://www.tianqihoubao.com/lishi/xian/20200425.html,多云/晴,28℃/11℃,西风3-4级/西风3-4级
2020年04月26日,http://www.tianqihoubao.com/lishi/xian/20200426.html,晴/晴,30℃/12℃,西风3-4级/西风3-4级
2020年04月27日,http://www.tianqihoubao.com/lishi/xian/20200427.html,晴/晴,28℃/12℃,东北风1-2级/东北风1-2级
2020年04月28日,http://www.tianqihoubao.com/lishi/xian/20200428.html,晴/晴,30℃/14℃,东南风3-4级/东南风3-4级
2020年04月29日,http://www.tianqihoubao.com/lishi/xian/20200429.html,多云/多云,32℃/14℃,东北风1-2级/东北风1-2级
2020年04月30日,http://www.tianqihoubao.com/lishi/xian/20200430.html,多云/晴,34℃/16℃,东北风1-2级/东北风1-2级
2020年06月01日,http://www.tianqihoubao.com/lishi/xian/20200601.html,多云/阴,35℃/21℃,西风1-2级/西风1-2级
2020年06月02日,http://www.tianqihoubao.com/lishi/xian/20200602.html,阴/多云,30℃/18℃,南风3-4级/南风3-4级
2020年06月03日,http://www.tianqihoubao.com/lishi/xian/20200603.html,晴/多云,36℃/20℃,南风3-4级/南风3-4级
2020年06月04日,http://www.tianqihoubao.com/lishi/xian/20200604.html,多云/多云,37℃/20℃,东南风3-4级/东南风3-4级
2020年06月05日,http://www.tianqihoubao.com/lishi/xian/20200605.html,晴/阴,38℃/25℃,东南风3-4级/东南风3-4级
2020年06月06日,http://www.tianqihoubao.com/lishi/xian/20200606.html,阴/阴,37℃/24℃,东南风4-5级/东南风4-5级
2020年06月07日,http://www.tianqihoubao.com/lishi/xian/20200607.html,多云/阴,35℃/20℃,东南风3-4级/东南风3-4级
2020年06月08日,http://www.tianqihoubao.com/lishi/xian/20200608.html,中雨/小雨,22℃/17℃,西风4-5级/西风4-5级
2020年06月09日,http://www.tianqihoubao.com/lishi/xian/20200609.html,小雨/多云,21℃/16℃,东风1-2级/东风1-2级
2020年06月10日,http://www.tianqihoubao.com/lishi/xian/20200610.html,多云/多云,29℃/18℃,东风1-2级/东风1-2级
2020年06月11日,http://www.tianqihoubao.com/lishi/xian/20200611.html,多云/多云,28℃/20℃,南风1-2级/南风1-2级
2020年06月12日,http://www.tianqihoubao.com/lishi/xian/20200612.html,多云/阴,30℃/21℃,东北风3-4级/东北风3-4级
2020年06月13日,http://www.tianqihoubao.com/lishi/xian/20200613.html,多云/多云,32℃/21℃,西南风1-2级/西南风1-2级
2020年06月14日,http://www.tianqihoubao.com/lishi/xian/20200614.html,多云/阴,32℃/19℃,东风3-4级/东风3-4级
2020年06月15日,http://www.tianqihoubao.com/lishi/xian/20200615.html,小雨/大雨,27℃/18℃,东北风1-2级/东北风1-2级
2020年06月16日,http://www.tianqihoubao.com/lishi/xian/20200616.html,暴雨/大雨,21℃/17℃,东北风1-2级/东北风1-2级
2020年06月17日,http://www.tianqihoubao.com/lishi/xian/20200617.html,小雨/多云,24℃/18℃,西风1-2级/西风1-2级
2020年06月18日,http://www.tianqihoubao.com/lishi/xian/20200618.html,晴/多云,31℃/18℃,东风1-2级/东风1-2级
2020年06月19日,http://www.tianqihoubao.com/lishi/xian/20200619.html,阴/阴,31℃/20℃,东南风4-5级/东南风4-5级
2020年06月20日,http://www.tianqihoubao.com/lishi/xian/20200620.html,多云/多云,29℃/21℃,东北风3-4级/东北风3-4级
2020年06月21日,http://www.tianqihoubao.com/lishi/xian/20200621.html,多云/阴,29℃/21℃,东风1-2级/东风1-2级
2020年06月22日,http://www.tianqihoubao.com/lishi/xian/20200622.html,小雨/小雨,24℃/18℃,西南风1-2级/西南风1-2级
2020年06月23日,http://www.tianqihoubao.com/lishi/xian/20200623.html,小雨/晴,29℃/19℃,东南风1-2级/东南风1-2级
2020年06月24日,http://www.tianqihoubao.com/lishi/xian/20200624.html,晴/晴,33℃/20℃,东风1-2级/东风1-2级
2020年06月25日,http://www.tianqihoubao.com/lishi/xian/20200625.html,多云/阴,34℃/23℃,东北风1-2级/东北风1-2级
2020年06月26日,http://www.tianqihoubao.com/lishi/xian/20200626.html,阵雨/阴,28℃/21℃,东北风3-4级/东北风3-4级
2020年06月27日,http://www.tianqihoubao.com/lishi/xian/20200627.html,多云/小雨,28℃/22℃,西南风1-2级/西南风1-2级
2020年06月28日,http://www.tianqihoubao.com/lishi/xian/20200628.html,多云/晴,30℃/19℃,东北风1-2级/东北风1-2级
2020年06月29日,http://www.tianqihoubao.com/lishi/xian/20200629.html,多云/晴,31℃/20℃,南风3-4级/南风3-4级
2020年06月30日,http://www.tianqihoubao.com/lishi/xian/20200630.html,晴/多云,34℃/22℃,南风3-4级/南风3-4级
2020年03月01日,http://www.tianqihoubao.com/lishi/xian/20200301.html,多云/小雨,15℃/4℃,东北风1-2级/东北风1-2级
2020年03月02日,http://www.tianqihoubao.com/lishi/xian/20200302.html,小雨/多云,10℃/4℃,东北风1-2级/东北风1-2级
2020年03月03日,http://www.tianqihoubao.com/lishi/xian/20200303.html,阴/多云,12℃/0℃,东北风1-2级/东北风1-2级
2020年03月04日,http://www.tianqihoubao.com/lishi/xian/20200304.html,晴/晴,16℃/0℃,东北风3-4级/东北风3-4级
2020年03月05日,http://www.tianqihoubao.com/lishi/xian/20200305.html,多云/多云,16℃/4℃,东南风3-4级/东南风3-4级
2020年03月06日,http://www.tianqihoubao.com/lishi/xian/20200306.html,多云/多云,17℃/6℃,西风1-2级/西风1-2级
2020年03月07日,http://www.tianqihoubao.com/lishi/xian/20200307.html,多云/多云,20℃/8℃,东风4-5级/东风4-5级
2020年03月08日,http://www.tianqihoubao.com/lishi/xian/20200308.html,小雨/小雨,17℃/7℃,东北风3-4级/东北风3-4级
2020年03月09日,http://www.tianqihoubao.com/lishi/xian/20200309.html,多云/晴,16℃/2℃,北风5-6级/北风5-6级
2020年03月10日,http://www.tianqihoubao.com/lishi/xian/20200310.html,多云/多云,15℃/3℃,西风1-2级/西风1-2级
2020年03月11日,http://www.tianqihoubao.com/lishi/xian/20200311.html,多云/多云,19℃/4℃,东北风3-4级/东北风3-4级
2020年03月12日,http://www.tianqihoubao.com/lishi/xian/20200312.html,多云/阴,19℃/5℃,北风3-4级/北风3-4级
2020年03月13日,http://www.tianqihoubao.com/lishi/xian/20200313.html,多云/晴,17℃/0℃,西北风4-5级/西北风4-5级
2020年03月14日,http://www.tianqihoubao.com/lishi/xian/20200314.html,晴/多云,16℃/4℃,西南风1-2级/西南风1-2级
2020年03月15日,http://www.tianqihoubao.com/lishi/xian/20200315.html,多云/阴,19℃/8℃,西南风3-4级/西南风3-4级
2020年03月16日,http://www.tianqihoubao.com/lishi/xian/20200316.html,阴/阴,16℃/6℃,西南风3-4级/西南风3-4级
2020年03月17日,http://www.tianqihoubao.com/lishi/xian/20200317.html,多云/晴,21℃/5℃,西南风3-4级/西南风3-4级
2020年03月18日,http://www.tianqihoubao.com/lishi/xian/20200318.html,多云/晴,24℃/4℃,西南风3-4级/西南风3-4级
2020年03月19日,http://www.tianqihoubao.com/lishi/xian/20200319.html,晴/晴,25℃/7℃,东北风1-2级/东北风1-2级
2020年03月20日,http://www.tianqihoubao.com/lishi/xian/20200320.html,晴/多云,25℃/8℃,西风1-2级/西风1-2级
2020年03月21日,http://www.tianqihoubao.com/lishi/xian/20200321.html,阴/多云,23℃/9℃,东风1-2级/东风1-2级
2020年03月22日,http://www.tianqihoubao.com/lishi/xian/20200322.html,多云/晴,24℃/8℃,东北风1-2级/东北风1-2级
2020年03月23日,http://www.tianqihoubao.com/lishi/xian/20200323.html,晴/多云,25℃/10℃,西北风3-4级/西北风3-4级
2020年03月24日,http://www.tianqihoubao.com/lishi/xian/20200324.html,多云/多云,25℃/12℃,东北风3-4级/东北风3-4级
2020年03月25日,http://www.tianqihoubao.com/lishi/xian/20200325.html,多云/小雨,27℃/13℃,西风3-4级/西风3-4级
2020年03月26日,http://www.tianqihoubao.com/lishi/xian/20200326.html,多云/小雨,20℃/8℃,西北风3-4级/西北风3-4级
2020年03月27日,http://www.tianqihoubao.com/lishi/xian/20200327.html,阴/多云,11℃/4℃,西风1-2级/西风1-2级
2020年03月28日,http://www.tianqihoubao.com/lishi/xian/20200328.html,阴/小雨,14℃/6℃,东南风3-4级/东南风3-4级
2020年03月29日,http://www.tianqihoubao.com/lishi/xian/20200329.html,多云/多云,12℃/3℃,西风3-4级/西风3-4级
2020年03月30日,http://www.tianqihoubao.com/lishi/xian/20200330.html,多云/阴,16℃/5℃,东北风1-2级/东北风1-2级
2020年03月31日,http://www.tianqihoubao.com/lishi/xian/20200331.html,多云/多云,21℃/6℃,东风1-2级/东风1-2级
2020年02月01日,http://www.tianqihoubao.com/lishi/xian/20200201.html,小雨/阴,8℃/1℃,东风1-2级/东风1-2级
2020年02月02日,http://www.tianqihoubao.com/lishi/xian/20200202.html,多云/多云,10℃/-3℃,西北风1-2级/西北风1-2级
2020年02月03日,http://www.tianqihoubao.com/lishi/xian/20200203.html,晴/晴,9℃/-2℃,东北风1-2级/东北风1-2级
2020年02月04日,http://www.tianqihoubao.com/lishi/xian/20200204.html,晴/多云,12℃/-1℃,东风1-2级/东风1-2级
2020年02月05日,http://www.tianqihoubao.com/lishi/xian/20200205.html,阴/小雨,7℃/1℃,东北风3-4级/东北风3-4级
2020年02月06日,http://www.tianqihoubao.com/lishi/xian/20200206.html,小雨/多云,5℃/0℃,东北风1-2级/东北风1-2级
2020年02月07日,http://www.tianqihoubao.com/lishi/xian/20200207.html,多云/多云,8℃/-1℃,北风1-2级/北风1-2级
2020年02月08日,http://www.tianqihoubao.com/lishi/xian/20200208.html,阴/多云,11℃/-1℃,西风1-2级/西风1-2级
2020年02月09日,http://www.tianqihoubao.com/lishi/xian/20200209.html,晴/多云,12℃/-1℃,东风1-2级/东风1-2级
2020年02月10日,http://www.tianqihoubao.com/lishi/xian/20200210.html,多云/多云,13℃/1℃,东北风1-2级/东北风1-2级
2020年02月11日,http://www.tianqihoubao.com/lishi/xian/20200211.html,多云/晴,14℃/1℃,东北风1-2级/东北风1-2级
2020年02月12日,http://www.tianqihoubao.com/lishi/xian/20200212.html,晴/多云,16℃/1℃,东风1-2级/东风1-2级
2020年02月13日,http://www.tianqihoubao.com/lishi/xian/20200213.html,多云/多云,17℃/2℃,西风1-2级/西风1-2级
2020年02月14日,http://www.tianqihoubao.com/lishi/xian/20200214.html,阴/多云,8℃/-2℃,北风3-4级/北风3-4级
2020年02月15日,http://www.tianqihoubao.com/lishi/xian/20200215.html,多云/晴,4℃/-5℃,西风6-7级/西风6-7级
2020年02月16日,http://www.tianqihoubao.com/lishi/xian/20200216.html,晴/晴,5℃/-2℃,西风1-2级/西风1-2级
2020年02月17日,http://www.tianqihoubao.com/lishi/xian/20200217.html,晴/晴,9℃/-4℃,东风1-2级/东风1-2级
2020年02月18日,http://www.tianqihoubao.com/lishi/xian/20200218.html,多云/多云,11℃/-2℃,东南风1-2级/东南风1-2级
2020年02月19日,http://www.tianqihoubao.com/lishi/xian/20200219.html,晴/多云,13℃/1℃,东北风3-4级/东北风3-4级
2020年02月20日,http://www.tianqihoubao.com/lishi/xian/20200220.html,阴/多云,10℃/1℃,北风4-5级/北风4-5级
2020年02月21日,http://www.tianqihoubao.com/lishi/xian/20200221.html,晴/晴,14℃/0℃,西风1-2级/西风1-2级
2020年02月22日,http://www.tianqihoubao.com/lishi/xian/20200222.html,晴/多云,14℃/0℃,东北风3-4级/东北风3-4级
2020年02月23日,http://www.tianqihoubao.com/lishi/xian/20200223.html,多云/多云,17℃/4℃,南风3-4级/南风3-4级
2020年02月24日,http://www.tianqihoubao.com/lishi/xian/20200224.html,多云/晴,19℃/3℃,西南风3-4级/西南风3-4级
2020年02月25日,http://www.tianqihoubao.com/lishi/xian/20200225.html,晴/多云,20℃/5℃,东北风3-4级/东北风3-4级
